"Day","Time","Round","Species","Latitude","Longitude","Accuracy","Site"
2017-08-17,"11:36:00 AM","Sample4","Moose",44.52322,-73.72163333,0.8,"15A3"
2017-08-17,"11:41:00 AM","Sample4","Moose",44.52318167,-73.72159667,0.8,"15A3"
2017-08-17,"11:51:00 AM","Sample4","Moose",44.52311833,-73.72161,0.9,"15A3"
2017-08-17,"11:56:00 AM","Sample4","Moose",44.52307667,-73.72178167,0.8,"15A3"
2017-08-17,"12:03:00 PM","Sample4","Moose",44.523005,-73.72269333,1.1,"15A3"
2017-08-17,"12:17:00 PM","Sample4","Moose",44.523225,-73.72441833,1.4,"15A3"
2017-08-17,"9:54:00 AM","Sample4","Moose",44.51319667,-73.74725,1,"15A4"
2017-08-18,"11:22:00 AM","Sample4","Moose",43.77045881,-74.1466328,5,"09A4"
2017-08-18,"12:04:00 PM","Sample4","Moose",43.77291635,-74.15247005,4,"09A4"
2017-08-18,"11:51:00 AM","Sample4","Moose",43.77228492,-74.15078024,12,"09A4"
2017-08-18,"12:17:00 PM","Sample4","Moose",43.77351572,-74.15439103,11,"09A4"
2017-08-20,"4:39:41 AM","Sample5","Moose",44.65235167,-73.92609333,1.1,"12B1"
2017-08-20,"5:21:45 AM","Sample5","Moose",44.65333667,-73.931335,1.1,"12B1"
2017-08-20,"6:32:47 AM","Sample5","Moose",44.64267,-73.93302,1.3,"12B2"
2017-08-20,"7:27:27 AM","Sample5","Moose",44.644155,-73.944355,1.1,"12B2"
2017-08-20,"8:33:27 AM","Sample5","Moose",44.64098,-73.93378667,1.2,"12B2"
2017-08-20,"7:20:00 AM","Sample5","Moose",44.65615667,-73.94930333,1,"12B3"
2017-08-20,"7:27:00 AM","Sample5","Moose",44.65604167,-73.94919833,0.9,"12B3"
2017-08-20,"7:46:00 AM","Sample5","Moose",44.654655,-73.951025,0.9,"12B3"
2017-08-20,"8:25:00 AM","Sample5","Moose",44.6563,-73.95996,1.2,"12B3"
2017-08-20,"8:33:00 AM","Sample5","Moose",44.65645833,-73.95991,1.1,"12B3"
2017-08-20,"5:36:14 AM","Sample5","Moose",44.65390167,-73.93209667,1.2,"12B1"
2017-08-20,"4:03:48 AM","Sample5","Moose",44.657875,-73.9254,1.3,"12B1"
2017-08-20,"10:24:00 AM","Sample5","Moose",44.63597167,-73.89977167,1.1,"12B4"
2017-08-20,"10:54:00 AM","Sample5","Moose",44.63558667,-73.89349833,1.3,"12B4"
2017-08-21,"6:48:00 AM","Sample5","Moose",44.75449333,-73.90114833,1.3,"12A5"
2017-08-21,"6:56:00 AM","Sample5","Moose",44.75478,-73.90131167,0.9,"12A5"
2017-08-21,"7:04:00 AM","Sample5","Moose",44.75502833,-73.90188167,0.9,"12A5"
2017-08-21,"7:12:00 AM","Sample5","Moose",44.75519833,-73.90192,0.9,"12A5"
2017-08-21,"7:16:00 AM","Sample5","Moose",44.75531333,-73.902075,0.9,"12A5"
2017-08-21,"7:21:00 AM","Sample5","Moose",44.75584167,-73.902545,1.7,"12A5"
2017-08-21,"7:25:00 AM","Sample5","Moose",44.75618333,-73.90273,1,"12A5"
2017-08-21,"7:32:00 AM","Sample5","Moose",44.75718167,-73.90336333,1,"12A5"
2017-08-21,"7:38:00 AM","Sample5","Moose",44.75751333,-73.90369,0.9,"12A5"
2017-08-21,"7:41:00 AM","Sample5","Moose",44.75757833,-73.903745,0.9,"12A5"
2017-08-21,"7:46:00 AM","Sample5","Moose",44.757685,-73.90393667,0.8,"12A5"
2017-08-21,"7:51:00 AM","Sample5","Moose",44.75783833,-73.90383667,0.9,"12A5"
2017-08-21,"7:56:00 AM","Sample5","Moose",44.75788,-73.90407167,1,"12A5"
2017-08-21,"7:59:00 AM","Sample5","Moose",44.75807667,-73.90399833,1,"12A5"
2017-08-21,"8:24:00 AM","Sample5","Moose",44.75994333,-73.90708667,1,"12A5"
2017-08-21,"8:34:00 AM","Sample5","Moose",44.75865,-73.90837,0.9,"12A5"
2017-08-21,"8:36:00 AM","Sample5","Moose",44.758655,-73.90843333,1,"12A5"
2017-08-21,"8:58:00 AM","Sample5","Moose",44.75454,-73.91288667,0.9,"12A5"
2017-08-21,"8:38:00 AM","Sample5","Moose",44.77175833,-73.87826167,0.9,"12A6"
2017-08-22,"4:39:45 AM","Sample5","Moose",44.81082167,-74.06815833,1,"12D2"
2017-08-22,"6:26:38 AM","Sample5","Moose",44.80270333,-74.09794333,1.1,"12D4"
2017-08-23,"9:54:00 AM","Sample5","Moose",44.63324833,-74.390805,0.9,"07A1"
2017-08-23,"11:01:00 AM","Sample5","Moose",44.63367667,-74.39814667,0.9,"07A1"
2017-08-23,"11:08:00 AM","Sample5","Moose",44.633315,-74.39812333,0.9,"07A1"
2017-08-23,"7:11:00 AM","Sample5","Moose",44.609635,-74.36939,1.3,"07A2"
2017-08-23,"7:23:00 AM","Sample5","Moose",44.60852333,-74.371975,0.9,"07A2"
2017-08-23,"7:42:00 AM","Sample5","Moose",44.606135,-74.37619167,1.1,"07A2"
2017-08-23,"8:00:00 AM","Sample5","Moose",44.60650667,-74.37871333,0.8,"07A2"
2017-08-23,"8:28:00 AM","Sample5","Moose",44.613615,-74.38043833,0.9,"07A2"
2017-08-23,"8:49:00 AM","Sample5","Moose",44.61195333,-74.37347,1,"07A2"
2017-08-23,"8:54:00 AM","Sample5","Moose",44.61193667,-74.373465,1.1,"07A2"
2017-08-23,"5:04:03 AM","Sample5","Moose",44.59762833,-74.42033333,3.1,"07A3"
2017-08-23,"6:00:34 AM","Sample5","Moose",44.60443167,-74.420885,2.5,"07A3"
2017-08-24,"10:17:00 AM","Sample5","Moose",43.34501,-74.08342833,1.1,"08B4"
2017-08-24,"10:16:00 AM","Sample5","Moose",43.345015,-74.083445,1,"08B4"
2017-08-24,"10:27:00 AM","Sample5","Moose",43.34439333,-74.08284333,1.2,"08B4"
2017-08-24,"11:06:00 AM","Sample5","Moose",43.34288,-74.07717167,0.8,"08B4"
2017-08-25,"8:39:00 AM","Sample5","Moose",43.57061167,-74.42377167,1,"05B4"
2017-08-25,"8:50:00 AM","Sample5","Moose",43.571525,-74.42544833,1.2,"05B4"
2017-08-25,"12:16:00 PM","Sample5","Moose",43.60547667,-74.42905667,1.1,"05B1"
2017-08-27,"10:47:00 AM","Sample5","Moose",44.05808,-74.74830667,0.8,"06C1"
2017-08-27,"10:52:00 AM","Sample5","Moose",44.058025,-74.74874167,1.2,"06C1"
2017-08-27,"11:09:00 AM","Sample5","Moose",44.05978,-74.75230167,1.1,"06C1"
2017-08-27,"11:18:00 AM","Sample5","Moose",44.06013,-74.75320667,1.2,"06C1"
2017-08-27,"11:25:00 AM","Sample5","Moose",44.06031667,-74.75242167,0.9,"06C1"
2017-08-27,"11:30:00 AM","Sample5","Moose",44.06036333,-74.75225833,1.1,"06C1"
2017-08-27,"11:38:00 AM","Sample5","Moose",44.0605,-74.75176333,1.1,"06C1"
2017-08-27,"11:44:00 AM","Sample5","Moose",44.06064333,-74.75127167,1,"06C1"
2017-08-27,"11:48:00 AM","Sample5","Moose",44.06087167,-74.75129333,1.2,"06C1"
2017-08-27,"11:56:00 AM","Sample5","Moose",44.06141333,-74.74983167,0.9,"06C1"
2017-08-27,"12:00:00 PM","Sample5","Moose",44.061625,-74.749635,1,"06C1"
2017-08-27,"12:02:00 PM","Sample5","Moose",44.06165167,-74.74948833,0.9,"06C1"
2017-08-27,"12:05:00 PM","Sample5","Moose",44.061755,-74.74952667,0.9,"06C1"
2017-08-27,"12:08:00 PM","Sample5","Moose",44.06186833,-74.74935833,1,"06C1"
2017-08-27,"12:13:00 PM","Sample5","Moose",44.06209,-74.74914333,0.9,"06C1"
2017-08-27,"12:19:00 PM","Sample5","Moose",44.06210833,-74.748955,0.9,"06C1"
2017-08-27,"12:21:00 PM","Sample5","Moose",44.062125,-74.74903167,0.9,"06C1"
2017-08-27,"12:26:00 PM","Sample5","Moose",44.06230667,-74.74873333,0.9,"06C1"
2017-08-27,"12:29:00 PM","Sample5","Moose",44.06261167,-74.748405,1,"06C1"
2017-08-27,"12:35:00 PM","Sample5","Moose",44.06307833,-74.74724333,0.9,"06C1"
2017-08-27,"12:38:00 PM","Sample5","Moose",44.06342667,-74.74673,1,"06C1"
2017-08-27,"12:44:00 PM","Sample5","Moose",44.06379167,-74.74585333,0.8,"06C1"
2017-08-27,"12:48:00 PM","Sample5","Moose",44.06377833,-74.74552833,0.9,"06C1"
2017-08-27,"1:07:00 PM","Sample5","Moose",44.06182833,-74.74232833,0.9,"06C1"
2017-08-27,"9:17:00 AM","Sample5","Moose",44.06639833,-74.72024333,0.9,"06C2"
2017-08-27,"9:23:00 AM","Sample5","Moose",44.04538167,-74.72143333,1.3,"06C3"
2017-08-27,"9:40:00 AM","Sample5","Moose",44.04498333,-74.72200833,1.4,"06C3"
2017-08-27,"9:53:00 AM","Sample5","Moose",44.043895,-74.72363,1.1,"06C3"
2017-08-28,"4:59:15 AM","Sample5","Moose",44.50123167,-73.72823,1.2,"15A2"
2017-08-28,"8:43:00 AM","Sample5","Moose",44.52861667,-73.72460333,1.4,"15A3"
2017-06-13,"11:10:00 AM","Clearing","Mustelid",44.731835,-73.88720667,1.1,"12A4"
2017-06-13,"11:23:00 AM","Clearing","Mustelid",44.73040333,-73.88338833,1.5,"12A4"
2017-06-14,"5:25:00 PM","Clearing","Mustelid",44.65687,-73.92331167,1.2,"12B1"
2017-06-14,"9:09:00 AM","Clearing","Mustelid",44.79606333,-74.09685167,1.2,"12D4"
2017-06-14,"9:56:00 AM","Clearing","Mustelid",44.79911333,-74.09323333,0.9,"12D4"
2017-06-17,"8:59:00 AM","Clearing","Mustelid",43.85425,-75.14531,1,"02D2"
2017-06-17,"12:19:00 PM","Clearing","Mustelid",43.84347833,-75.10725833,0.9,"02D3"
2017-06-17,"10:18:00 AM","Clearing","Mustelid",43.8419,-75.10941333,1.2,"02D3"
2017-06-17,"11:20:00 AM","Clearing","Mustelid",43.83879667,-75.09833667,0.8,"02D3"
2017-06-17,"11:30:00 AM","Clearing","Mustelid",43.84092167,-75.098065,0.9,"02D3"
2017-06-17,"12:02:00 PM","Clearing","Mustelid",43.844535,-75.10176333,1.1,"02D3"
2017-06-17,"10:44:00 AM","Clearing","Mustelid",43.83995167,-75.10598667,1.1,"02D3"
2017-06-17,"8:38:00 AM","Clearing","Mustelid",43.85697,-75.11006,0.8,"02D4"
2017-06-18,"10:02:00 AM","Clearing","Mustelid",43.724785,-75.290725,1,"02E2"
2017-06-18,"10:53:00 AM","Clearing","Mustelid",43.72744333,-75.27880667,0.8,"02E4"
2017-06-18,"10:41:00 AM","Clearing","Mustelid",43.724505,-75.27910167,1.2,"02E4"
2017-06-18,"9:46:00 AM","Clearing","Mustelid",43.72723,-75.26810167,0.9,"02E4"
2017-06-18,"10:23:00 AM","Clearing","Mustelid",43.72503667,-75.27375167,1.2,"02E4"
2017-06-19,"1:44:00 PM","Clearing","Mustelid",43.63364,-74.87352,1.2,"02C1"
2017-06-19,"9:55:00 AM","Clearing","Mustelid",43.62708833,-74.89666167,1.1,"02C4"
2017-06-22,"12:12:00 PM","Clearing","Mustelid",44.48818167,-73.732605,1.4,"15A1"
2017-06-24,"10:20:00 AM","Clearing","Mustelid",44.27680333,-74.867345,1.2,"03A4"
2017-06-25,"7:01:00 AM","Clearing","Mustelid",44.05692167,-74.713925,1.1,"06C4"
2017-06-29,"8:42:00 AM","Clearing","Mustelid",43.42132667,-74.8559,2.1,"01B1"
2017-06-29,"9:13:00 AM","Clearing","Mustelid",43.418995,-74.851505,1,"01B1"
2017-06-29,"12:05:00 PM","Clearing","Mustelid",43.40252,-74.889185,1.2,"01B3"
2017-06-29,"10:52:00 AM","Clearing","Mustelid",43.408905,-74.88198833,1,"01B3"
2017-06-29,"11:12:00 AM","Clearing","Mustelid",43.384348,-74.875918,1,"01B4"
2017-06-29,"11:00:00 AM","Clearing","Mustelid",43.384211,-74.873253,0.9,"01B4"
2017-06-30,"8:37:00 AM","Clearing","Mustelid",43.34832167,-74.07552,1,"08B4"
2017-06-30,"9:19:00 AM","Clearing","Mustelid",43.34711833,-74.08192,1.1,"08B4"
2017-07-01,"7:09:00 AM","Clearing","Mustelid",43.60482333,-74.42286833,0.9,"05B1"
2017-07-06,"7:51:00 AM","Sample1","Mustelid",43.778355,-74.13399833,1.1,"09A1"
2017-07-12,"8:49:00 AM","Sample1","Mustelid",43.62742,-74.896645,1.3,"02C4"
2017-07-14,"1:44:00 PM","Sample1","Mustelid",43.33208333,-74.09189667,1.5,"08B3"
2017-07-16,"8:39:00 AM","Sample1","Mustelid",44.80274667,-74.101145,1.9,"12D4"
2017-07-18,"10:30:00 AM","Sample2","Mustelid",43.777965,-74.12631167,1.4,"09A1"
2017-07-18,"10:48:00 AM","Sample2","Mustelid",43.78082,-74.12566167,1.2,"09A1"
2017-07-18,"6:57:00 AM","Sample2","Mustelid",43.91850667,-74.01027833,1.3,"10B4"
2017-07-18,"8:36:00 AM","Sample2","Mustelid",43.92063833,-74.01648333,1.3,"10B4"
2017-07-20,"7:42:00 AM","Sample2","Mustelid",44.77847833,-73.87594167,0.9,"12A6"
2017-07-21,"10:54:00 AM","Sample2","Mustelid",43.93073167,-73.98202,0.9,"10B5"
2017-07-25,"11:37:00 AM","Sample2","Mustelid",43.61137167,-74.424845,1,"05B1"
2017-07-25,"11:42:00 AM","Sample2","Mustelid",43.61149167,-74.42491833,1.3,"05B1"
2017-07-25,"11:57:00 AM","Sample2","Mustelid",43.61241167,-74.42842333,1.1,"05B1"
2017-07-26,"12:25:00 PM","Sample2","Mustelid",43.63007,-74.87401,1.2,"02C1"
2017-07-26,"12:28:00 PM","Sample2","Mustelid",43.630065,-74.874055,1.4,"02C1"
2017-07-26,"12:30:00 PM","Sample2","Mustelid",43.63003833,-74.87405333,1.4,"02C1"
2017-07-26,"1:34:00 PM","Sample2","Mustelid",43.63606833,-74.87235,1.1,"02C1"
2017-07-26,"2:16:00 PM","Sample2","Mustelid",43.63723333,-74.87065,1.6,"02C1"
2017-07-26,"3:13:00 PM","Sample2","Mustelid",43.63615,-74.86720167,1.6,"02C1"
2017-07-26,"10:17:00 AM","Sample2","Mustelid",43.62197,-74.89707167,1.1,"02C4"
2017-07-26,"10:37:00 AM","Sample2","Mustelid",43.61923,-74.896505,1.1,"02C4"
2017-07-29,"7:16:00 AM","Sample3","Mustelid",43.91815667,-74.01812167,2.3,"10B4"
2017-07-30,"8:00:00 AM","Sample3","Mustelid",44.63424167,-73.90414167,1.1,"12B4"
2017-07-31,"8:02:00 AM","Sample3","Mustelid",44.753765,-73.91240333,1.8,"12A5"
2017-08-04,"12:46:00 PM","Sample3","Mustelid",43.63356,-74.90567,0.9,"02C2"
2017-08-04,"9:49:00 AM","Sample3","Mustelid",43.63823833,-74.90483667,1.4,"02C2"
2017-08-04,"12:54:00 PM","Sample3","Mustelid",43.634335,-74.90440333,1.1,"02C2"
2017-08-05,"12:13:00 PM","Sample3","Mustelid",43.609425,-74.42242833,0.8,"05B1"
2017-08-08,"8:50:00 AM","Sample4","Mustelid",43.92328333,-74.01559667,2.4,"10B4"
2017-08-11,"8:08:00 AM","Sample4","Mustelid",44.802645,-74.096775,2.6,"12D4"
2017-08-25,"12:25:00 PM","Sample5","Mustelid",43.60511333,-74.42787,0.9,"05B1"
2017-08-28,"7:54:00 AM","Sample5","Mustelid",44.52745333,-73.73101333,1.1,"15A3"
2017-06-11,"5:15:00 PM","Clearing","Bear",43.78279833,-74.128,1.3,"09A1"
2017-06-11,"11:33:00 AM","Clearing","Bear",43.78232167,-74.18366833,0.8,"09A3"
2017-06-11,"12:31:00 PM","Clearing","Bear",43.780795,-74.17888,0.9,"09A3"
2017-06-11,"11:07:00 AM","Clearing","Bear",43.77973,-74.176305,0.9,"09A3"
2017-06-11,"11:05:00 AM","Clearing","Bear",43.77885667,-74.18375167,0.9,"09A3"
2017-06-11,"11:37:00 AM","Clearing","Bear",43.77871833,-74.17368333,0.9,"09A3"
2017-06-11,"5:44:00 AM","Clearing","Bear",43.76928333,-74.14819,0.9,"09A4"
2017-06-11,"12:14:00 PM","Clearing","Bear",43.76889333,-74.15668167,1,"09A4"
2017-06-11,"6:01:00 AM","Clearing","Bear",43.770765,-74.14797667,0.9,"09A4"
2017-06-13,"8:22:00 AM","Clearing","Bear",44.7722,-73.87056333,1,"12A6"
2017-06-14,"1:05:00 PM","Clearing","Bear",44.74343167,-73.85133167,1,"12A1"
2017-06-14,"1:16:00 PM","Clearing","Bear",44.74341167,-73.85099667,1,"12A1"
2017-06-14,"5:30:00 PM","Clearing","Bear",44.65692833,-73.92335833,1,"12B1"
2017-06-14,"5:35:00 PM","Clearing","Bear",44.65633333,-73.92369667,0.9,"12B1"
2017-06-14,"7:23:00 AM","Clearing","Bear",44.65129167,-73.929205,1.2,"12B1"
2017-06-14,"7:26:00 AM","Clearing","Bear",44.81174,-74.071055,0.8,"12D2"
2017-06-14,"7:52:00 AM","Clearing","Bear",44.81087833,-74.06821,1,"12D2"
2017-06-14,"9:09:00 AM","Clearing","Bear",44.81716333,-74.06346333,0.9,"12D2"
2017-06-14,"9:38:00 AM","Clearing","Bear",44.81764333,-74.06632833,1.2,"12D2"
2017-06-14,"9:40:00 AM","Clearing","Bear",44.81758333,-74.06640167,0.9,"12D2"
2017-06-14,"9:42:00 AM","Clearing","Bear",44.8176,-74.066665,0.9,"12D2"
2017-06-14,"9:51:00 AM","Clearing","Bear",44.81803,-74.06743,1,"12D2"
2017-06-14,"9:12:00 AM","Clearing","Bear",44.81709333,-74.06360833,0.9,"12D2"
2017-06-14,"6:50:00 AM","Clearing","Bear",44.81441333,-74.07263833,0.9,"12D2"
2017-06-14,"9:20:00 AM","Clearing","Bear",44.81701333,-74.06447667,1.1,"12D2"
2017-06-14,"9:55:00 AM","Clearing","Bear",44.81849667,-74.06883167,0.9,"12D2"
2017-06-14,"9:27:00 AM","Clearing","Bear",44.81708167,-74.06466833,0.8,"12D2"
2017-06-14,"9:16:00 AM","Clearing","Bear",44.81697667,-74.06381,0.9,"12D2"
2017-06-14,"7:32:00 AM","Clearing","Bear",44.81139833,-74.07046833,0.8,"12D2"
2017-06-14,"7:22:00 AM","Clearing","Bear",44.81176667,-74.07105,0.9,"12D2"
2017-06-14,"9:24:00 AM","Clearing","Bear",44.817055,-74.064585,0.8,"12D2"
2017-06-14,"9:08:00 AM","Clearing","Bear",44.81716833,-74.06346167,0.9,"12D2"
2017-06-14,"9:34:00 AM","Clearing","Bear",44.81755167,-74.06633333,1.3,"12D2"
2017-06-14,"9:41:00 AM","Clearing","Bear",44.81755833,-74.06642167,1.3,"12D2"
2017-06-14,"9:00:00 AM","Clearing","Bear",44.81662833,-74.06303833,0.8,"12D2"
2017-06-14,"9:34:00 AM","Clearing","Bear",44.81752833,-74.06633333,1.1,"12D2"
2017-06-14,"9:26:00 AM","Clearing","Bear",44.817085,-74.06464333,1.2,"12D2"
2017-06-14,"8:58:00 AM","Clearing","Bear",44.81669,-74.06298167,0.9,"12D2"
2017-06-14,"7:17:00 AM","Clearing","Bear",44.80305833,-74.09909333,0.8,"12D4"
2017-06-14,"7:14:00 AM","Clearing","Bear",44.80267167,-74.09902333,1.2,"12D4"
2017-06-14,"7:45:00 AM","Clearing","Bear",44.80073333,-74.10286,1,"12D4"
2017-06-14,"8:37:00 AM","Clearing","Bear",44.79591167,-74.099795,1.1,"12D4"
2017-06-14,"9:28:00 AM","Clearing","Bear",44.796805,-74.09608333,1.2,"12D4"
2017-06-15,"2:05:00 PM","Clearing","Bear",44.63441833,-74.38922833,1.1,"07A1"
2017-06-15,"1:59:00 PM","Clearing","Bear",44.63498833,-74.41952167,1,"07A4"
2017-06-15,"10:19:00 AM","Clearing","Bear",44.63273667,-74.39782667,1,"07A1"
2017-06-15,"1:41:00 PM","Clearing","Bear",44.634505,-74.38932833,1.1,"07A1"
2017-06-15,"11:05:00 AM","Clearing","Bear",44.63675833,-74.39740167,1,"07A1"
2017-06-15,"1:40:00 PM","Clearing","Bear",44.63448167,-74.38931667,1.1,"07A1"
2017-06-15,"12:32:00 PM","Clearing","Bear",44.63566,-74.38826667,0.9,"07A1"
2017-06-15,"12:34:00 PM","Clearing","Bear",44.63564333,-74.38829667,0.9,"07A1"
2017-06-15,"10:22:00 AM","Clearing","Bear",44.63274333,-74.39790833,1,"07A1"
2017-06-15,"10:08:00 AM","Clearing","Bear",44.63046333,-74.39666833,1,"07A1"
2017-06-15,"6:49:00 AM","Clearing","Bear",44.605195,-74.37826833,0.8,"07A2"
2017-06-15,"10:07:00 AM","Clearing","Bear",44.60241167,-74.4251,1,"07A3"
2017-06-15,"10:03:00 AM","Clearing","Bear",44.60252,-74.42513833,0.8,"07A3"
2017-06-15,"2:22:00 AM","Clearing","Bear",44.59853667,-74.419715,0.9,"07A3"
2017-06-15,"11:22:00 AM","Clearing","Bear",44.59853667,-74.419715,0.9,"07A3"
2017-06-15,"10:06:00 AM","Clearing","Bear",44.602435,-74.42512333,0.8,"07A3"
2017-06-15,"1:18:00 PM","Clearing","Bear",44.60533333,-74.42203333,1.1,"07A3"
2017-06-15,"1:19:00 PM","Clearing","Bear",44.60538,-74.42202667,0.9,"07A3"
2017-06-15,"11:32:00 AM","Clearing","Bear",44.59896667,-74.41918833,0.8,"07A3"
2017-06-15,"10:04:00 AM","Clearing","Bear",44.60247167,-74.42512,0.9,"07A3"
2017-06-15,"10:10:00 AM","Clearing","Bear",44.60247167,-74.42522167,0.8,"07A3"
2017-06-15,"1:14:00 PM","Clearing","Bear",44.60523333,-74.4219,0.9,"07A3"
2017-06-15,"10:09:00 AM","Clearing","Bear",44.60246833,-74.42518667,0.9,"07A3"
2017-06-15,"1:19:00 PM","Clearing","Bear",44.60536667,-74.42202167,0.9,"07A3"
2017-06-15,"2:44:00 PM","Clearing","Bear",44.63668667,-74.42316333,1.2,"07A4"
2017-06-15,"3:31:00 PM","Clearing","Bear",44.63201333,-74.419965,0.9,"07A4"
2017-06-15,"3:28:00 PM","Clearing","Bear",44.632065,-74.419565,0.8,"07A4"
2017-06-15,"2:38:00 PM","Clearing","Bear",44.63680333,-74.42324167,1.2,"07A4"
2017-06-15,"2:46:00 PM","Clearing","Bear",44.63661,-74.42307667,1.2,"07A4"
2017-06-15,"3:33:00 PM","Clearing","Bear",44.6319,-74.42006,0.9,"07A4"
2017-06-15,"3:35:00 PM","Clearing","Bear",44.63190833,-74.42011667,0.8,"07A4"
2017-06-15,"3:07:00 PM","Clearing","Bear",44.63413167,-74.41903833,1,"07A4"
2017-06-15,"3:01:00 PM","Clearing","Bear",44.63477,-74.41960333,1,"07A4"
2017-06-15,"3:03:00 PM","Clearing","Bear",44.634435,-74.41944667,1.2,"07A4"
2017-06-15,"3:21:00 PM","Clearing","Bear",44.63221833,-74.418095,0.9,"07A4"
2017-06-15,"3:41:00 PM","Clearing","Bear",44.63175833,-74.42137,0.8,"07A4"
2017-06-15,"2:41:00 PM","Clearing","Bear",44.63672,-74.42315333,1.2,"07A4"
2017-06-15,"3:29:00 PM","Clearing","Bear",44.63206833,-74.41965,0.8,"07A4"
2017-06-15,"3:35:00 PM","Clearing","Bear",44.63189667,-74.42012667,0.8,"07A4"
2017-06-15,"3:23:00 PM","Clearing","Bear",44.632205,-74.41812167,0.8,"07A4"
2017-06-15,"2:57:00 PM","Clearing","Bear",44.63483667,-74.419535,1.2,"07A4"
2017-06-16,"8:45:00 AM","Clearing","Bear",44.54590333,-74.55127167,0.8,"07B3"
2017-06-16,"7:06:00 AM","Clearing","Bear",44.54232,-74.54604167,1.2,"07B3"
2017-06-16,"10:13:00 AM","Clearing","Bear",44.521555,-74.541905,1.1,"07B6"
2017-06-16,"10:42:00 AM","Clearing","Bear",44.547065,-74.51413,1.3,"07B4"
2017-06-16,"7:09:00 AM","Clearing","Bear",44.51037,-74.50747333,1.1,"07B5"
2017-06-16,"10:45:00 AM","Clearing","Bear",44.51918833,-74.53831833,1.2,"07B6"
2017-06-17,"10:27:00 AM","Clearing","Bear",43.85931167,-75.121445,1.1,"02D1"
2017-06-17,"10:56:00 AM","Clearing","Bear",43.85440667,-75.12196,1,"02D1"
2017-06-17,"11:14:00 AM","Clearing","Bear",43.85401667,-75.12812667,0.8,"02D1"
2017-06-17,"11:18:00 AM","Clearing","Bear",43.85382167,-75.12917167,0.8,"02D1"
2017-06-17,"11:37:00 AM","Clearing","Bear",43.859065,-75.12631667,1,"02D1"
2017-06-17,"8:32:00 AM","Clearing","Bear",43.854925,-75.14087333,0.8,"02D2"
2017-06-17,"8:42:00 AM","Clearing","Bear",43.85298833,-75.14188167,0.8,"02D2"
2017-06-17,"9:11:00 AM","Clearing","Bear",43.85520833,-75.14829667,1.1,"02D2"
2017-06-17,"9:33:00 AM","Clearing","Bear",43.85874667,-75.14886167,1,"02D2"
2017-06-17,"12:06:00 PM","Clearing","Bear",43.84454667,-75.10236167,1,"02D3"
2017-06-17,"8:12:00 AM","Clearing","Bear",43.86072,-75.10539667,0.9,"02D4"
2017-06-17,"8:58:00 AM","Clearing","Bear",43.85976833,-75.112695,0.9,"02D4"
2017-06-17,"9:26:00 AM","Clearing","Bear",43.86240667,-75.11193167,1,"02D4"
2017-06-17,"8:12:00 AM","Clearing","Bear",43.86070333,-75.10537,0.9,"02D4"
2017-06-17,"9:27:00 AM","Clearing","Bear",43.86240667,-75.11189,1.1,"02D4"
2017-06-17,"9:26:00 AM","Clearing","Bear",43.86240333,-75.111915,0.9,"02D4"
2017-06-19,"9:14:00 AM","Clearing","Bear",43.63649333,-74.90155333,2.1,"02C2"
2017-06-19,"9:25:00 AM","Clearing","Bear",43.63575,-74.90264333,1.1,"02C2"
2017-06-19,"9:53:00 AM","Clearing","Bear",43.63399167,-74.90525833,1.2,"02C2"
2017-06-19,"10:11:00 AM","Clearing","Bear",43.63239,-74.90759167,1.2,"02C2"
2017-06-19,"10:14:00 AM","Clearing","Bear",43.63201167,-74.90805333,1.2,"02C2"
2017-06-19,"11:24:00 AM","Clearing","Bear",43.636235,-74.91282167,0.9,"02C2"
2017-06-19,"11:46:00 AM","Clearing","Bear",43.63887833,-74.91408333,0.9,"02C2"
2017-06-19,"12:36:00 PM","Clearing","Bear",43.638235,-74.90467,0.9,"02C2"
2017-06-19,"11:05:00 AM","Clearing","Bear",43.621065,-74.892215,1,"02C4"
2017-06-20,"3:57:00 PM","Clearing","Bear",43.81827833,-74.96688167,0.9,"02B3"
2017-06-20,"2:08:00 PM","Clearing","Bear",43.803865,-74.95326667,1.1,"02B4"
2017-06-20,"2:06:00 PM","Clearing","Bear",43.80388,-74.95321,1.1,"02B4"
2017-06-20,"12:27:00 PM","Clearing","Bear",43.82051,-74.97564,1,"02B3"
2017-06-20,"1:01:00 PM","Clearing","Bear",43.81639333,-74.97473667,1.1,"02B3"
2017-06-22,"9:35:00 AM","Clearing","Bear",44.52820333,-73.73010333,1.1,"15A3"
2017-06-22,"11:05:00 AM","Clearing","Bear",44.52740167,-73.723855,1,"15A3"
2017-06-22,"7:08:00 AM","Clearing","Bear",44.50632167,-73.750805,0.9,"15A4"
2017-06-22,"7:27:00 AM","Clearing","Bear",44.50699167,-73.749055,0.9,"15A4"
2017-06-22,"7:36:00 AM","Clearing","Bear",44.50860167,-73.74909667,0.9,"15A4"
2017-06-22,"8:00:00 AM","Clearing","Bear",44.513615,-73.74686,0.9,"15A4"
2017-06-22,"7:16:00 AM","Clearing","Bear",44.505695,-73.74991167,0.9,"15A4"
2017-06-24,"6:46:00 AM","Clearing","Bear",44.24410833,-74.86379333,0.9,"03A1"
2017-06-24,"6:51:00 AM","Clearing","Bear",44.24489333,-74.86303667,0.9,"03A1"
